,series,episode_name,book,book_number,episode_number,character_name,dialogue
6420,1,Sokka's Master,Fire,3,44,Piandao,"When you write your name, you stamp the paper with your identity. You must learn to use your sword to stamp your identity on a battlefield. Remember, you cannot take back a stroke of the brush, or a stroke of the sword."
6421,1,Sokka's Master,Fire,3,44,Piandao,You are getting ink on your face.
6422,1,Sokka's Master,Fire,3,44,Sokka,"I am? I am! So this is about putting my identity on the page, right?"
6423,1,Sokka's Master,Fire,3,44,Piandao,Landscape painting teaches a warrior to hold the lay of the land in his mind.
6424,1,Sokka's Master,Fire,3,44,Piandao,"In battle, you only have an instant to take everything in."
6425,1,Sokka's Master,Fire,3,44,Piandao,"Now, paint it."
6426,1,Sokka's Master,Fire,3,44,Piandao,And no peeking.
6427,1,Sokka's Master,Fire,3,44,Sokka,I'm finished!
6428,1,Sokka's Master,Fire,3,44,Piandao,You added a rainbow.
6429,1,Sokka's Master,Fire,3,44,Piandao,Sokka.
6430,1,Sokka's Master,Fire,3,44,Piandao,Concentrate on what you're doing.
6431,1,Sokka's Master,Fire,3,44,Piandao,Rock gardening teaches the warrior to manipulate his surroundings and use them to his advantage.
6432,1,Sokka's Master,Fire,3,44,Sokka,"Hm, manipulate them to my advantage ... oh!"
6433,1,Sokka's Master,Fire,3,44,Piandao,"I'll take a slice of lemon in mine, please."
6434,1,Sokka's Master,Fire,3,44,Warden Poon,Crazy old man.
6435,1,Sokka's Master,Fire,3,44,Aang,"No, we're over on this island."
6436,1,Sokka's Master,Fire,3,44,Toph,You noodle-brains don't know what you're doing. I miss Sokka.
6437,1,Sokka's Master,Fire,3,44,Piandao,You've had a good first day of training.
6438,1,Sokka's Master,Fire,3,44,Piandao,You messed things up in a very special way. You are ready for a real sword.
6439,1,Sokka's Master,Fire,3,44,Piandao,No.
6440,1,Sokka's Master,Fire,3,44,Piandao,"Your sword must be an extension of yourself. So tomorrow, you will make your own sword."
6441,1,Sokka's Master,Fire,3,44,Piandao,Choosing the correct material is the most important step in crafting a sword. You must trust your steel with your life. Choose carefully.
6442,1,Sokka's Master,Fire,3,44,Piandao,I wouldn't have it any other way.
6443,1,Sokka's Master,Fire,3,44,Toph,Sokka's coming!
6444,1,Sokka's Master,Fire,3,44,Aang,Sokka!
6445,1,Sokka's Master,Fire,3,44,Toph,You're back!
6446,1,Sokka's Master,Fire,3,44,Katara,We missed you so much!
6447,1,Sokka's Master,Fire,3,44,Aang,Say something funny!
6448,1,Sokka's Master,Fire,3,44,Toph,I don't know. They missed you or something. I didn't care.
6449,1,Sokka's Master,Fire,3,44,Sokka,"Thanks. That warms my heart. Anyway, I need some help."
6450,1,Sokka's Master,Fire,3,44,Piandao,We'll make a sword unlike any other in the world.
6451,1,Sokka's Master,Fire,3,44,Piandao,"Sokka, when you first arrived, you were so unsure. You even seemed down on yourself. But I saw something in you right away. I saw a heart as strong as a lion turtle, and twice as big. And as we trained, it wasn't your skills that impressed me. No, it certainly wasn't your skills. You showed something beyond that. Creativity, versatility, intelligence ... these are the traits that define a great swordsman. And these are the traits that define you. You told me you didn't know if you were worthy, but I believe that you are more worthy than any man I have ever trained."
6452,1,Sokka's Master,Fire,3,44,Sokka,"I'm sorry, Master. You're wrong. I am not worthy. I'm not who you think I am. I'm not from the Fire Nation. I'm from the Southern Water Tribe. I lied so that I could learn swordsmanship from you. I'm sorry."
6453,1,Sokka's Master,Fire,3,44,Piandao,"I'm sorry, too."
6454,1,Sokka's Master,Fire,3,44,Sokka,"No, this is my fight, alone."
6455,1,Sokka's Master,Fire,3,44,Warden Poon,"You used to be the pride of the Fire Nation. Our top general, the Dragon of the West. Now, look at you. Look what you've become."
6456,1,Sokka's Master,Fire,3,44,Piandao,Excellent! Using your superior agility against an older opponent ... smart.
6457,1,Sokka's Master,Fire,3,44,Piandao,Good use of terrain ... fighting from the high ground.
6458,1,Sokka's Master,Fire,3,44,Piandao,"Yes, use your surroundings. Make them fight for you!"
6459,1,Sokka's Master,Fire,3,44,Piandao,Very resourceful.
6460,1,Sokka's Master,Fire,3,44,Piandao,"Excellent work, Sokka."
6461,1,Sokka's Master,Fire,3,44,Piandao,I think I'm a little old to be fighting the Avatar.
6462,1,Sokka's Master,Fire,3,44,Piandao,"Oh, I've been around a while. You pick things up. Of course, I knew from the beginning that Sokka was Water Tribe. You might want to think of a better Fire Nation cover name. Try ""Lee."" There's a million ""Lees"". ."
6463,1,Sokka's Master,Fire,3,44,Piandao,"The way of the sword doesn't belong to any one nation. Knowledge of the arts belongs to us all. Sokka, you must continue your training on your own. If you stay on this path, I know that one day you will become an even greater master than I am."
6464,1,Sokka's Master,Fire,3,44,Fat,"Wait! The Master wanted you to have this, as something to remember him by."
6465,1,Sokka's Master,Fire,3,44,Sokka,It's a Pai Sho tile.
6466,1,Sokka's Master,Fire,3,44,Aang,The White Lotus. Huh.
6467,1,Sokka's Master,Fire,3,44,Sokka,"I have no idea. Ooh, that reminds me! Toph, I thought you might like this since you've probably never had a chance to bend space earth before."
6468,1,Sokka's Master,Fire,3,44,Toph,Sweet! Check this out.
6469,1,Sokka's Master,Fire,3,44,Katara,"You know, I don't think there's such a thing as ""space earth"". If it's from space, then it's not really ""earth""."
6470,1,Sokka's Master,Fire,3,44,Katara,I can't believe I missed you.
6471,1,The Beach,Fire,3,45,Ty Lee,I'm so excited to spend the weekend on Ember Island. It's going to be great to hang out on the beach and do nothing.
6472,1,The Beach,Fire,3,45,Zuko,Doing nothing is a waste of time. We're being sent away on a forced vacation. I feel like a child.
6473,1,The Beach,Fire,3,45,Azula,"Lighten up. So Dad wants to meet with his advisers alone, without anyone else around. Don't take it personally."
6474,1,The Beach,Fire,3,45,Ty Lee,Doesn't your family have a house on Ember Island?
6475,1,The Beach,Fire,3,45,Ty Lee,That must have been fun!
6476,1,The Beach,Fire,3,45,Zuko,That was a long time ago.
6477,1,The Beach,Fire,3,45,Lo and Li,"Welcome to Ember Island, kids."
6478,1,The Beach,Fire,3,45,Zuko,It smells like old lady in here.
6479,1,The Beach,Fire,3,45,Mai,"Gee, I wonder why."
6480,1,The Beach,Fire,3,45,Ty Lee,Who are these two beautiful women?
6481,1,The Beach,Fire,3,45,Lo,Can't you tell?
6482,1,The Beach,Fire,3,45,Li,It's Lo and me.
6483,1,The Beach,Fire,3,45,Lo,It's Li and me.
6484,1,The Beach,Fire,3,45,Ty Lee,"Ooh, I love the seashell bedspread."
6485,1,The Beach,Fire,3,45,Mai,Are you serious? It looks like the beach threw up all over it.
6486,1,The Beach,Fire,3,45,Li,We know you're upset that you were forced to come here this weekend.
6487,1,The Beach,Fire,3,45,Lo,But Ember Island is a magical place. Keep an open mind.
6488,1,The Beach,Fire,3,45,Li,Give it a chance.
6489,1,The Beach,Fire,3,45,Lo and Li,And it can help you understand yourselves and each other.
6490,1,The Beach,Fire,3,45,Lo,The beach has a special way ...
6491,1,The Beach,Fire,3,45,Li,... of smoothing even the most ragged edges.
6492,1,The Beach,Fire,3,45,Lo and Li,Time to hit the beach!
6493,1,The Beach,Fire,3,45,Toph,"Aang, I know swimming is fun and all, but do you really think you should be exposing yourself like that? Cover up."
6494,1,The Beach,Fire,3,45,Aang,What? I'm wearing trunks.
6495,1,The Beach,Fire,3,45,Toph,I know. It's your tattoos I'm worried about. What if someone sees you?
6496,1,The Beach,Fire,3,45,Katara,There are walls all around us. It's completely safe.
6497,1,The Beach,Fire,3,45,Aang,Whoa! Let's go again!
6498,1,The Beach,Fire,3,45,Ty Lee,Sure. Thanks.
6499,1,The Beach,Fire,3,45,Ty Lee,Could you scooch just a little bit more to the- Perfect.
6500,1,The Beach,Fire,3,45,Zuko,Here. This is for you.
6501,1,The Beach,Fire,3,45,Mai,Why would I want that?
6502,1,The Beach,Fire,3,45,Zuko,"I saw it, and I thought it was pretty. Don't girls like stuff like this?"
6503,1,The Beach,Fire,3,45,Mai,Maybe stupid girls.
6504,1,The Beach,Fire,3,45,Zuko,Forget it!
6505,1,The Beach,Fire,3,45,Ty Lee,Wow! Thanks. This is ''so'' pretty.
6506,1,The Beach,Fire,3,45,Ty Lee,Ahem! Shade. Shade!
6507,1,The Beach,Fire,3,45,Zuko,"I thought, since it's so hot ... here."
6508,1,The Beach,Fire,3,45,Mai,Thanks. This is really ''refreshing''.
6509,1,The Beach,Fire,3,45,Azula,"Hey, beach bums, we're playing next. Ty Lee, get over here, ''now''!"
6510,1,The Beach,Fire,3,45,Azula,"See that girl with the silly pigtails? When she runs toward the ball, there's just the slightest hesitation of her left foot. I'm willing to bet a childhood injury has weakened her. Keep serving the ball to her left, and we'll ''destroy'' her and the rest of her team. Dismissed."
6511,1,The Beach,Fire,3,45,Chan,I'm having a party tonight. You should come by.
6512,1,The Beach,Fire,3,45,Ty Lee,Sure. I love parties.
6513,1,The Beach,Fire,3,45,Azula,"Uh ... What about me and my brother? Aren't you going to invite us? You don't know who we are, do you?"
6514,1,The Beach,Fire,3,45,Chan,Don't you know who ''we'' are? We're Chan and Ruon-Jian.
6515,1,The Beach,Fire,3,45,Chan,"But, fine, you're invited. Just so you know, though, some of the most important teenagers in the Fire Nation are gonna be at this party, so try and act normal."
6516,1,The Beach,Fire,3,45,Azula,We'll do our best.
6517,1,The Beach,Fire,3,45,Zuko,Why didn't you tell those guys who we were?
6518,1,The Beach,Fire,3,45,Azula,I guess I was intrigued. I'm so used to people worshiping us.
6519,1,The Beach,Fire,3,45,Ty Lee,They should.
6520,1,The Beach,Fire,3,45,Azula,"Yes, I know, and I love it. But, for once, I just wanted to see how people would treat us if they didn't know who we were."
6521,1,The Beach,Fire,3,45,Li,"Like waves washing away the footprints on the sand, Ember Island gives everyone a clean slate."
6522,1,The Beach,Fire,3,45,Lo,Ember Island reveals the true you.
6523,1,The Beach,Fire,3,45,Lo and Li,To the party!
6524,1,The Beach,Fire,3,45,Chan,Um ... You're a little early. No one's here yet.
6525,1,The Beach,Fire,3,45,Azula,"I heard you telling someone you'd be partying from dusk 'till dawn. It's dusk, so we're here."
6526,1,The Beach,Fire,3,45,Chan,But that's just an expression.
6527,1,The Beach,Fire,3,45,Azula,"We are the perfect party guests. We arrive right on time, because we are very punctual."
6528,1,The Beach,Fire,3,45,Chan,"All right, listen. My dad's an admiral. He has no idea I'm having this party, so don't mess anything up."
6529,1,The Beach,Fire,3,45,Azula,"That's a sharp outfit, Chan. Careful. You could puncture the hull of an empire-class Fire Nation battleship, leaving ''thousands'' to drown at sea, because it's so sharp."
6530,1,The Beach,Fire,3,45,Chan,Um ... thanks.
6531,1,The Beach,Fire,3,45,Zuko,"He thinks he's so great. Well, what do you think of him?"
6532,1,The Beach,Fire,3,45,Mai,I don't have any opinion about him. I hardly know him.
6533,1,The Beach,Fire,3,45,Zuko,"You like him, don't you?"
6534,1,The Beach,Fire,3,45,Ty Lee,"Look, i-it doesn't matter who I met first, 'cause I like you all."
6535,1,The Beach,Fire,3,45,Ty Lee,"I don't know! I don't know! Oh, I'm glad you're here. Those boys won't leave me alone. I guess they all just like me too much."
6536,1,The Beach,Fire,3,45,Azula,"Come on, Ty Lee. You can't be this ignorant."
6537,1,The Beach,Fire,3,45,Ty Lee,What are you talking about?
6538,1,The Beach,Fire,3,45,Azula,"Those boys only like you because you make it so easy for them. You're not a challenge. You're a tease. It's not like they actually care who you are. Okay, okay, calm down. I didn't mean what I said. Look, maybe I just said it because I was a little ... jealous."
6539,1,The Beach,Fire,3,45,Ty Lee,"What? You're jealous of me? But you're the most beautiful, smartest, perfect girl in the world."
6540,1,The Beach,Fire,3,45,Azula,"Well, you're right about all those things. But, for some reason, when I meet boys, they act as if I'm going to do something horrible to them."
6541,1,The Beach,Fire,3,45,Ty Lee,"But you probably would do something horrible to them. I'm sure they're just intimidated by you. Okay, look, if you want a boy to like you, just look at him and smile a lot and laugh at everything he says even if it's not funny."
6542,1,The Beach,Fire,3,45,Azula,"Well, that sounds really shallow and stupid ... Let's try it."
6543,1,The Beach,Fire,3,45,Ty Lee,"Okay. Hey there, sweet sugar cakes. How you liking this party?"
6544,1,The Beach,Fire,3,45,Mai,I'm bored.
6545,1,The Beach,Fire,3,45,Zuko,I know.
6546,1,The Beach,Fire,3,45,Mai,I'm hungry.
6547,1,The Beach,Fire,3,45,Zuko,So what?
6548,1,The Beach,Fire,3,45,Mai,"So, find me some food."
6549,1,The Beach,Fire,3,45,Zuko,Sure.
6550,1,The Beach,Fire,3,45,Azula,"Chan, I'm ready for a tour of the house."
6551,1,The Beach,Fire,3,45,Chan,Is this your first time on Ember Island?
6552,1,The Beach,Fire,3,45,Azula,No. I used to come here years ago.
6553,1,The Beach,Fire,3,45,Chan,"It's a great place, if you like sand. Yeah, it's like, welcome to Sandy Land!"
6554,1,The Beach,Fire,3,45,Azula,Your arms look ''so'' strong.
6555,1,The Beach,Fire,3,45,Chan,"Yeah, I know. You're pretty."
6556,1,The Beach,Fire,3,45,Chan,Uh ... I got to go.
6557,1,The Beach,Fire,3,45,Zuko,"Hey, watch it! That food was for my cranky girlfriend!"
6558,1,The Beach,Fire,3,45,Zuko,Stop talking to my girlfriend!
6559,1,The Beach,Fire,3,45,Mai,"Zuko, what is wrong with you?"
6560,1,The Beach,Fire,3,45,Zuko,What's wrong with ''me''?
6561,1,The Beach,Fire,3,45,Mai,Your temper is out of control. You blow up over every little thing. You're so impatient and hotheaded and angry!
6562,1,The Beach,Fire,3,45,Zuko,"Well, at least I feel something, as opposed to you. You have no passion for anything! You're just a big blah!"
6563,1,The Beach,Fire,3,45,Mai,"It's over, Zuko. We're done."
6564,1,The Beach,Fire,3,45,Zuko,I was just leaving.
6565,1,The Beach,Fire,3,45,Chan,''Nice''.
6566,1,The Beach,Fire,3,45,Toph,"Guys, you're all gonna think I'm crazy, but it feels like a metal man is coming."
6567,1,The Beach,Fire,3,45,Azula,I thought I'd find you here.
6568,1,The Beach,Fire,3,45,Zuko,Those summers we spent here seem so long ago. So much has changed.
6569,1,The Beach,Fire,3,45,Azula,Come down to the beach with me. Come on. This place is depressing.
6570,1,The Beach,Fire,3,45,Mai,Hey.
6571,1,The Beach,Fire,3,45,Zuko,Where's your new boyfriend? Are you cold?
6572,1,The Beach,Fire,3,45,Ty Lee,I'm ''freezing''.
6573,1,The Beach,Fire,3,45,Sokka,This is crazy! How can we beat a guy who blows things up with his mind?
6574,1,The Beach,Fire,3,45,Aang,We can't! Jump on Appa! I'll try to distract him!
6575,1,The Beach,Fire,3,45,Aang,I'm okay.
6576,1,The Beach,Fire,3,45,Toph,"Well, that was random."
6577,1,The Beach,Fire,3,45,Katara,I don't think so. I get the feeling he knows who we are.
6578,1,The Beach,Fire,3,45,Ty Lee,What are you doing?
6579,1,The Beach,Fire,3,45,Zuko,What does it look like I'm doing?
6580,1,The Beach,Fire,3,45,Ty Lee,"But, it's a painting of your family."
6581,1,The Beach,Fire,3,45,Ty Lee,I think you do.
6582,1,The Beach,Fire,3,45,Zuko,"You don't know me, so why don't you just mind your own business?"
6583,1,The Beach,Fire,3,45,Ty Lee,I know you.
6584,1,The Beach,Fire,3,45,Zuko,"No, you don't. You're stuck in your little ""Ty Lee world"" where everything's great all the time."
6585,1,The Beach,Fire,3,45,Mai,"Zuko, leave her alone."
6586,1,The Beach,Fire,3,45,Zuko,"""I'm so pretty. Look at me. I can walk on my hands. Whoo!"" Circus freak."
6587,1,The Beach,Fire,3,45,Ty Lee,"Yes, I'm a circus freak. Go ahead and laugh all you want. You want to know ''why'' I joined the circus?"
6588,1,The Beach,Fire,3,45,Azula,Here we go.
6589,1,The Beach,Fire,3,45,Mai,"Guess that explains why you need ten boyfriends, too."
6590,1,The Beach,Fire,3,45,Mai,"Attention issues. You couldn't get enough attention when you were a kid, so you're trying to make up for it now."
6591,1,The Beach,Fire,3,45,Ty Lee,"Well, what's ''your'' excuse, Mai? You were an only child for fifteen years, but even with all that attention, your aura is this dingy, pasty, gray ..."
6592,1,The Beach,Fire,3,45,Mai,I don't believe in auras.
6593,1,The Beach,Fire,3,45,Zuko,"Yeah, you do not believe in anything."
6594,1,The Beach,Fire,3,45,Zuko,"I'm sorry, too. I wish you ''would'' be high-strung and crazy for once instead of keeping all your feeling bottled up inside. She just called your aura dingy. Are you gonna take that?"
6595,1,The Beach,Fire,3,45,Mai,"What do you want from me? You want a teary confession about how hard my childhood was? Well, it wasn't. I was a rich only child who got anything I wanted ... as long as I behaved and sat still, and didn't speak unless spoken to. My mother said I had to keep out of trouble. We had my dad's political career to think about."
6596,1,The Beach,Fire,3,45,Azula,"Well, that's it, then. You have a controlling mother who had certain expectations, and if you strayed from them, you were shut down. That's why you're afraid to care about anything, and why you can't express yourself."
6597,1,The Beach,Fire,3,45,Mai,You want me to express myself? Leave me alone!
6598,1,The Beach,Fire,3,45,Zuko,I like it when you express yourself.
6599,1,The Beach,Fire,3,45,Mai,Don't touch me! I'm still mad at you.
6600,1,The Beach,Fire,3,45,Zuko,"My life hasn't been that easy either, Mai."
6601,1,The Beach,Fire,3,45,Mai,Whatever. That doesn't excuse the way you've been acting.
6602,1,The Beach,Fire,3,45,Ty Lee,"Calm down, you guys. This much negative energy is bad for your skin. You'll totally break out."
6603,1,The Beach,Fire,3,45,Zuko,Bad skin? ''Normal'' teenagers worry about bad skin. I don't have that luxury. My father decided to teach me a permanent lesson on my ''face''!
6604,1,The Beach,Fire,3,45,Ty Lee,"Sorry, Zuko, I ..."
6605,1,The Beach,Fire,3,45,Zuko,"For so long I thought that if my dad accepted me, I'd be happy. I'm back home now, my dad talks to me. Ha! He even thinks I'm a hero. Everything should be perfect, right? I should be happy now, but I'm not. I'm angrier than ever and I don't know why!"
6606,1,The Beach,Fire,3,45,Azula,"There's a simple question you need to answer, then. Who are you angry at?"
6607,1,The Beach,Fire,3,45,Zuko,No one. I'm just angry.
6608,1,The Beach,Fire,3,45,Mai,"Yeah, who are you angry at, Zuko?"
6609,1,The Beach,Fire,3,45,Zuko,Everyone. I don't know.
6610,1,The Beach,Fire,3,45,Azula,Is it Dad?
6611,1,The Beach,Fire,3,45,Zuko,"No, no."
6612,1,The Beach,Fire,3,45,Ty Lee,Your uncle?
6613,1,The Beach,Fire,3,45,Azula,Me?
6614,1,The Beach,Fire,3,45,Zuko,"No, no, n-no, no!"
6615,1,The Beach,Fire,3,45,Mai,Then who? Who are you angry at?
6616,1,The Beach,Fire,3,45,Azula,"Answer the question, Zuko."
6617,1,The Beach,Fire,3,45,Ty Lee,Talk to us.
6618,1,The Beach,Fire,3,45,Mai,"Come on, answer the question."
6619,1,The Beach,Fire,3,45,Azula,"Come on, answer it."
6620,1,The Beach,Fire,3,45,Azula,Why?
6621,1,The Beach,Fire,3,45,Zuko,Because I'm confused. Because I'm not sure I know the difference between right and wrong anymore.
6622,1,The Beach,Fire,3,45,Azula,You're pathetic.
6623,1,The Beach,Fire,3,45,Mai,I know one thing I care about. I care about you.
6624,1,The Beach,Fire,3,45,Azula,"Well, those were wonderful performances, everyone."
6625,1,The Beach,Fire,3,45,Zuko,"I guess you wouldn't understand, would you, Azula? Because you're just ''so'' perfect."
6626,1,The Beach,Fire,3,45,Azula,"Well, yes, I guess you're right. I don't have sob stories like all of you. I could sit here and complain how our mom liked Zuko more than me, but I don't really care. My own mother thought I was a monster. She was right, of course, but it still hurt."
6627,1,The Beach,Fire,3,45,Ty Lee,What Lo and Li said came true. The beach did help us learn about ourselves. I feel all smoothed. I'll always remember this.
6628,1,The Beach,Fire,3,45,Azula,You know what would make this trip ''really'' memorable?
6629,1,The Beach,Fire,3,45,Azula,"We've got some bad news, Chan."
6630,1,The Beach,Fire,3,45,Zuko,Party's over.
6631,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Aang, it's time you learn of my history with Fire Lord Sozin. You need to understand how the war began, if you want to know how to end it. Meet me on my home island on the day of the summer solstice."
6632,1,The Avatar and the Fire Lord,Fire,3,46,Aang,"Okay, Roku."
6633,1,The Avatar and the Fire Lord,Fire,3,46,Zuko,You need to know the story of your great-grandfather's demise. It will reveal your own destiny.
6634,1,The Avatar and the Fire Lord,Fire,3,46,Aang,There it is. That's Roku's home.
6635,1,The Avatar and the Fire Lord,Fire,3,46,Katara,"But, there's nothing here."
6636,1,The Avatar and the Fire Lord,Fire,3,46,Toph,"Yes, there is. An entire village, hundreds of houses ... all completely buried in ash."
6637,1,The Avatar and the Fire Lord,Fire,3,46,Azula,"It's never too early for a sitting with the court painter, Zuko. Make sure he gets your good side."
6638,1,The Avatar and the Fire Lord,Fire,3,46,Zuko,"Wait, I need to ask you something. What do you remember about our great-grandfather's history?"
6639,1,The Avatar and the Fire Lord,Fire,3,46,Azula,"Oh, Zuko, it's so strange how your mind works. Fire Lord Sozin began the war, of course. He spent his early years secretly preparing for it. He was as patient as he was clever. He famously waited for the comet, later renamed Sozin's Comet, and used its power to launch his full-scale invasion of the world. In the end, he died a very old and successful man."
6640,1,The Avatar and the Fire Lord,Fire,3,46,Zuko,But how did he die?
6641,1,The Avatar and the Fire Lord,Fire,3,46,Azula,"Didn't you pay ''any'' attention in school, Zuko? He died peacefully, in his sleep. He was ancient."
6642,1,The Avatar and the Fire Lord,Fire,3,46,Zuko,What does it mean?
6643,1,The Avatar and the Fire Lord,Fire,3,46,Zuko,The Fire Sages keep the secret history in the Dragonbone Catacombs.
6644,1,The Avatar and the Fire Lord,Fire,3,46,Zuko,The final testimony of Fire Lord Sozin.
6645,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Come, Aang."
6646,1,The Avatar and the Fire Lord,Fire,3,46,Aang,Where're we going?
6647,1,The Avatar and the Fire Lord,Fire,3,46,Roku,To visit my past. Our shared past.
6648,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"As I feel my own life dimming, I can't help but think of a time when everything was so much brighter."
6649,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,I remember my friend.
6650,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"Looks like I win again, Roku."
6651,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Are you kidding? The tree root did all the work. Nice one, Sozin."
6652,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Back then, he was just ''Prince'' Sozin. And he was my best friend."
6653,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,Say something to her.
6654,1,The Avatar and the Fire Lord,Fire,3,46,Roku,Love is hard when you are young.
6655,1,The Avatar and the Fire Lord,Fire,3,46,Aang,You don't have to tell me.
6656,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Don't worry, it gets better. Now, come with me. We have a party to attend."
6657,1,The Avatar and the Fire Lord,Fire,3,46,Aang,"Wait, whose party is it?"
6658,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Sozin and I shared many things, including a birthday."
6659,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,Did something happen to my father?
6660,1,The Avatar and the Fire Lord,Fire,3,46,Fire Sage,"No, Prince Sozin. We are not here for you. We're here to announce the identity of the next Avatar. It is our honor to serve you, Avatar Roku."
6661,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,Soon the day came when my friend Roku had to leave the Fire Nation and face his destiny as the Avatar. He needed to travel the world so he could master the other elements.
6662,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"Hey, why aren't you packed yet, all-powerful Avatar?"
6663,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"Come on, show me how it's done using all four kinds of bending."
6664,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"I started packing, but then the Fire Sages told me I won't need any worldly possessions anymore."
6665,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,Oh.
6666,1,The Avatar and the Fire Lord,Fire,3,46,Roku,It happened so fast. Everything's gonna be different now.
6667,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"Here, hope you're at least allowed to have this."
6668,1,The Avatar and the Fire Lord,Fire,3,46,Roku,But this is a royal artifact. It's supposed to be worn by the Crown Prince.
6669,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,I want you to have it.
6670,1,The Avatar and the Fire Lord,Fire,3,46,Katara,Do they have bathrooms in the Spirit World?
6671,1,The Avatar and the Fire Lord,Fire,3,46,Sokka,"As a matter of fact, they do not."
6672,1,The Avatar and the Fire Lord,Fire,3,46,Aang,"Hey, we're almost at the Southern Air Temple!"
6673,1,The Avatar and the Fire Lord,Fire,3,46,Roku,This was the first stop on my Avatar journey.
6674,1,The Avatar and the Fire Lord,Fire,3,46,Roku,It was the place where I was trained to master airbending.
6675,1,The Avatar and the Fire Lord,Fire,3,46,Roku,And also where I met an old friend of yours: Monk Gyatso.
6676,1,The Avatar and the Fire Lord,Fire,3,46,Aang,No way!
6677,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Hey, Gyatso, you wanna see a new glider trick?"
6678,1,The Avatar and the Fire Lord,Fire,3,46,Gyatso,Check this out!
6679,1,The Avatar and the Fire Lord,Fire,3,46,Aang,He's air surfing! I can't believe I never thought of that.
6680,1,The Avatar and the Fire Lord,Fire,3,46,Aang,That's amazing! I can't believe you were friends with Monk Gyatso just like I was!
6681,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Some friendships are so strong, they can even transcend lifetimes."
6682,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"After my years mastering airbending, I traveled to the Northern Water Tribe."
6683,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Waterbending was especially challenging for me. But in time, I mastered it as well."
6684,1,The Avatar and the Fire Lord,Fire,3,46,Roku,I moved on to the Earth Kingdom.
6685,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"My earthbending master, Sud, was uncompromising, stubborn, and blunt ..."
6686,1,The Avatar and the Fire Lord,Fire,3,46,Roku,... And a lifelong friend.
6687,1,The Avatar and the Fire Lord,Fire,3,46,Roku,It was bitter work ... but the results were worth it.
6688,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"Twelve long years passed before I saw my friend again. When Roku returned, he was a fully realized Avatar, and I had changed as well."
6689,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Sozin! Or should I say, Fire Lord!"
6690,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"Customarily, my subjects bow before greeting me. But you're the exception."
6691,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"After all these years, he was still my best friend. And a few months later, he was my best man."
6692,1,The Avatar and the Fire Lord,Fire,3,46,Aang,"Roku, it's that girl who didn't even know you're alive!"
6693,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Ta Min. I was persistent. When love is real, it finds a way. And being the Avatar doesn't hurt your chances with the ladies, either."
6694,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"On wedding days, we look to the future with optimism and joy. I had my own vision for a brighter future."
6695,1,The Avatar and the Fire Lord,Fire,3,46,Ta Min,"It's not very traditional, but, okay."
6696,1,The Avatar and the Fire Lord,Fire,3,46,Roku,What's on your mind?
6697,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,I've been thinking hard about the state of the world lately.
6698,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Sozin, it is my wedding! Have a cookie, dance with someone, lighten up!"
6699,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"I know, I know, but just hear me out. Right from the start, I was destined to be Fire Lord. And although we didn't always know it, you were destined to be the Avatar. It's an amazing stroke of fate we know each other so well, isn't it? Together, we could do ... ''anything''."
6700,1,The Avatar and the Fire Lord,Fire,3,46,Roku,"Yeah, we could."
6701,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"Our nation is enjoying an unprecedented time of peace and wealth. Our people are happy, and we're so fortunate in so many ways."
6702,1,The Avatar and the Fire Lord,Fire,3,46,Roku,Where are you going with this?
6703,1,The Avatar and the Fire Lord,Fire,3,46,Sozin,"I've been thinking, we should share this prosperity with the rest of the world. In our hands is the most successful empire in history. It's time we expanded it."
